PROTEIN_U,PROTEIN_V,CO_EXP
YMR022W,YPL249C,0.27804856154761537
YMR022W,YNR046W,0.0
YBR302C,YCR042C,0.11051747084723854
YLR150W,YLR363W-A,0.0
YDL189W,YIL122W,0.0
YDL065C,YLR063W,0.0
YAR033W,YJL124C,0.0
YDR028C,YNL289W,0.6300024477439414
YDL229W,YNL158W,0.0
YDL146W,YDR171W,0.1490193590343172
YBR175W,YOL045W,0.7197046756801954
YAL005C,YAL063C,0.4380253217373537
YGR078C,YIL136W,0.0
YHR209W,YLL039C,0.7993058804486013
YIL146C,YPR049C,0.6665820603003699
YGR078C,YGR263C,0.0
YMR001C,YPR067W,0.2670867849910537
YGR285C,YJL206C,0.0
YML008C,YNL131W,0.15849554077683708
YBR217W,YMR056C,0.0
YBR034C,YML017W,0.0
YJL186W,YOL018C,0.0
YER151C,YFL033C,0.0
YJL110C,YMR168C,0.17818868786193184
YFR004W,YHR209W,0.6860400167639976
YBL032W,YKL151C,0.0
YDR381W,YGL166W,0.4390355113921027
YJR025C,YLR288C,0.6763369927009463
YLR250W,YOR211C,0.18002021075315625
YMR186W,YOR266W,0.0
YGL236C,YPL179W,0.0
YIL157C,YLL026W,0.0
YDR159W,YIL034C,0.24741616088195093
YJR053W,YNL238W,0.3308079432996851
YGL097W,YHR088W,0.4938345174616016
YBR302C,YHR080C,0.0
YER053C,YLR333C,0.0
YER140W,YIR004W,0.0
YER100W,YFL038C,0.4198517856191267
YDR488C,YOR172W,0.0
YGR208W,YMR049C,0.7303886966001196
YHL007C,YNL173C,0.0
YAL005C,YJL198W,0.0
YGL158W,YOR089C,0.0
YDL208W,YOL008W,0.350972617933344
YDR335W,YGR009C,0.0
YHL002W,YHL030W,0.5285357490171371
YDR483W,YLR026C,0.4862827155518001
YJL013C,YNL172W,0.0
YNL085W,YPR034W,0.5258631848923789
YGL250W,YLR082C,0.4842652559844041
YDL013W,YIL061C,0.662012152132884
YBL034C,YKR079C,0.25485214860372235
YDR306C,YIR017C,0.0
YAL028W,YBL050W,0.3884979212255717
YGL090W,YNL209W,0.12571122989864836
YBR059C,YDR229W,0.7914979777970174
YHL035C,YLL039C,0.3086284174477175
YCL028W,YIL066C,0.0
YAR031W,YGL053W,0.8345836654792477
YKR008W,YKR060W,0.09093855038122896
YLR193C,YNL209W,0.0
YHR080C,YNL264C,0.0
YML024W,YPR149W,0.0
YGL245W,YPR046W,0.0
YBR154C,YER071C,0.0
YDR369C,YEL003W,0.0
YER106W,YKR076W,0.4883637690146886
YGL122C,YOR182C,0.49353573585755994
YCL032W,YGL133W,0.0
YGL180W,YKR045C,0.0
YKL145W,YMR264W,0.4068490743544076
YJR008W,YLL026W,0.0
YLL026W,YPL270W,0.18641204054561925
YHR027C,YPR118W,0.0
YFR028C,YNL014W,0.0
YCR089W,YNR044W,0.0
YMR104C,YNL153C,0.0
YNL330C,YOR083W,0.041011341694348294
YBR025C,YOL142W,0.5354953704859546
YCR087C-A,YML064C,0.0
YGL122C,YOL119C,0.2938405164821394
YNL209W,YNR060W,0.0
YDR288W,YEL053C,0.0
YFL042C,YNL064C,0.0
YFR033C,YJL124C,0.3867881995744877
YDR510W,YMR159C,0.0
YGL020C,YHR007C,0.003982874785315587
YHR064C,YML133C,0.0
YHR010W,YIL026C,0.008802655733871444
YER139C,YMR291W,0.0
YLR271W,YNL064C,0.0
YGL216W,YPL075W,0.0008399052138820602
YCR042C,YHR011W,0.0
YBL089W,YPL106C,0.0
YGL141W,YOL069W,0.006450569795906438
YHL015W,YHR154W,0.2750304521844582
YLL056C,YNL064C,0.0
YKL027W,YKL145W,0.0
YER125W,YLR069C,0.2903219658955253
YBL007C,YDL214C,0.7532895571886867
YNL255C,YOR111W,0.0
YDL229W,YLR023C,0.0
YER170W,YLR371W,0.024016756250450386
YMR200W,YPR159W,0.012678191960143453
YKL075C,YPL063W,0.0
YER087W,YNL183C,0.0
YBL097W,YLR373C,0.004584743383891107
YHR039C-A,YLR216C,0.0
YDL015C,YDR502C,0.3101970696358213
YDR086C,YML065W,0.10030604852559195
YCR057C,YGR154C,0.0
YBR217W,YJL190C,0.0
YGL122C,YGR099W,0.0
YBL003C,YDR083W,0.0
YDR473C,YPL031C,0.0
YLL039C,YLR017W,0.0
YDR055W,YEL030W,0.3291075572299849
YGL208W,YHR122W,0.0
YDL090C,YIL070C,0.09993508309017887
YJR015W,YOR036W,0.0
YFR014C,YLL028W,0.2504999084383476
YGL180W,YNL173C,0.5606483986084594
YML065W,YMR241W,0.3746250963870358
YER077C,YNL230C,0.0
YGL201C,YPR154W,0.0
YLL026W,YPR021C,0.0
YLL039C,YOR320C,0.0
YGL222C,YNL255C,0.0
YMR206W,YPL106C,0.0
YDL055C,YDR232W,0.0
YJL124C,YNL126W,0.19252021073852765
YLL024C,YNL240C,0.0
YDR005C,YGL121C,0.45764861680109165
YER083C,YPR175W,0.0
YIL098C,YNL255C,0.0
YFL002C,YMR270C,0.2202032463432637
YDL229W,YMR271C,0.0
YKL145W,YNL022C,0.0
YGL120C,YNL167C,0.0
YDL229W,YMR138W,0.0
YHR090C,YKR020W,0.09652512686468322
YGL003C,YOR254C,0.0
YJL057C,YJL097W,0.13520090881460273
YGR040W,YHR216W,0.7625724110192172
YDR085C,YJL034W,0.6476083957234146
YBR227C,YDL240W,0.0
YDL229W,YOR337W,0.0
YGL122C,YOL002C,0.3627643145689208
YEL030W,YJR160C,0.07041979459929401
YDL209C,YOL113W,0.0
YCR008W,YJL051W,0.0
YBR159W,YNL279W,0.0
YNL064C,YOL164W,0.0
YKL171W,YPR063C,0.0
YPL043W,YPR072W,0.07700032251094982
YKR021W,YOR119C,0.2692197029239743
YDL229W,YMR305C,0.0
YGL122C,YOR238W,0.0
YKR029C,YLR183C,0.0
YDR545W,YFR025C,0.0
YGL179C,YKL042W,0.367905006724445
YGL184C,YNL064C,0.810932567357003
YJL106W,YJR094C,0.7654464024925303
YGL054C,YNL201C,0.3796427728576496
YGR180C,YPL191C,0.0
YMR226C,YNL189W,0.0
YGL122C,YOR125C,0.0
YIR010W,YPL105C,0.0
YBR031W,YNL280C,0.0
YER123W,YLL024C,0.0
YAL044W-A,YNL249C,0.0
YDR267C,YNL255C,0.6953073723366933
YJR045C,YMR287C,0.606874547069853
YLR079W,YNL180C,0.5128382370035056
YER169W,YMR022W,0.0
YBL032W,YPL162C,0.0
YGL018C,YLR430W,0.05656871796169095
YER109C,YPR095C,0.0
YDR100W,YPL135W,0.6323613939131469
YPL018W,YPL243W,0.5825246738280184
YER047C,YGR140W,0.0
YDR318W,YDR478W,0.0
YHR174W,YML121W,0.11732353137316594
YDR405W,YIL070C,0.8294769297253679
YBR031W,YBR205W,0.3843250494960843
YIL061C,YIL070C,0.10204787353463898
YJR080C,YNL227C,0.0
YDR276C,YLR262C,0.0
YLL024C,YLL066C,0.0
YER021W,YKR054C,0.04775868958219277
YBL075C,YPL007C,0.0
YBL066C,YPL026C,0.04099154878888003
YDR395W,YER056C-A,0.8654163004608184
YHR218W,YPR095C,0.0
YJR036C,YOL115W,0.0
YHR190W,YMR153W,0.0
YER165W,YML130C,0.5497551314987082
YCL024W,YEL037C,0.0
YKL052C,YOR351C,0.0
YOR294W,YPR043W,0.5279415182550263
YCR090C,YGL122C,0.0
YDR415C,YNL209W,0.0
YLL039C,YOL063C,0.5819048997241423
YHR124W,YLL026W,0.0
YJL011C,YLL026W,0.0
YML133C,YNL255C,0.0
YEL034W,YOR043W,0.05128809648602441
YHL010C,YLL039C,0.0
YCR042C,YHR008C,0.05453118980731592
YER161C,YHR183W,0.06257766801596182
YIL125W,YMR072W,0.055938682398981775
YCR017C,YGR052W,0.177964415677557
YNL304W,YPL177C,0.0
YKL116C,YLR015W,0.0
YDR279W,YNL106C,0.0
YMR065W,YMR186W,0.17035151195429188
YMR284W,YOR046C,0.0
YDL100C,YNL199C,0.0
YKL012W,YPR074C,0.0
YBR094W,YKR009C,0.7319622559808246
YKL126W,YOR108W,0.0
YDL054C,YOR315W,0.0
YAL060W,YAL061W,0.5040930603450665
YDR179C,YJR121W,0.0
YNL209W,YPL270W,0.0
YLR295C,YMR177W,0.10922361475937636
YBL032W,YOL020W,0.0
YHR076W,YKL108W,0.4941494083073072
YBR254C,YLR340W,0.0
YKL073W,YNL182C,0.39615062122780964
YEL030W,YFL046W,0.14274377887371031
YGL162W,YOR110W,0.0
YBR200W,YOR122C,0.0
YGL122C,YIR042C,0.0
YGR119C,YPL116W,0.0
YKL117W,YPL133C,0.0
YDL055C,YNL155W,0.0
YDL229W,YLR346C,0.0
YGL122C,YGL136C,0.0
YHR083W,YPL040C,0.5426639588051159
YML120C,YPL117C,0.0
YOL065C,YPL026C,0.0
YJL092W,YKL057C,0.5490094475393716
YDR498C,YIL078W,0.0
YBR112C,YKL038W,0.3287391091854713
YFL026W,YNL217W,0.0
YBR050C,YDR099W,0.4746808762002967
YGL122C,YPR037C,0.1871206828135517
YFL014W,YOL150C,0.0
YER025W,YML064C,0.0
YKL018W,YOR020C,0.0
YBR256C,YDL229W,0.0
YBL075C,YBR148W,0.1271586568291821
YDL123W,YER125W,0.3242756419043209
YKL130C,YPR020W,0.0
YGL135W,YJR059W,0.0
YCR027C,YLL024C,0.03601354094836311
YDR240C,YHR099W,0.0
YEL046C,YNL189W,0.0
YGR028W,YKR046C,0.0
YIL073C,YOR046C,0.0
YML094W,YNL289W,0.1197709241483337
YOL083W,YPR080W,0.0
YDL030W,YDL044C,0.0
YJL164C,YOR288C,0.0
YDR135C,YPR165W,0.0
YIL010W,YPL209C,0.3674960953844833
YBL111C,YPR095C,0.0
YLL024C,YOL107W,0.0
YIL046W,YNL182C,0.1479048421365238
YAL009W,YKR101W,0.1259606390316242
YDR302W,YKR039W,0.0
YBL075C,YMR023C,0.0
YBR143C,YPL083C,0.5163358128985224
YHR030C,YNL053W,0.16819348260526507
YHR129C,YLR259C,0.10688728534011285
YCR057C,YMR300C,0.873062721961826
YGL203C,YPR067W,0.0021091908260732458
YMR022W,YPL051W,0.0
YDR295C,YJL106W,0.0
YDR448W,YGR261C,0.06471738151899573
YBR261C,YPL069C,0.011547107529540046
YBL032W,YJL225C,0.0
YDR510W,YNL134C,0.0
YPL076W,YPL096C-A,0.0
YCL047C,YIL007C,0.0
YDL055C,YLR426W,0.0
YMR260C,YNL124W,0.3985441530341099
YCR042C,YGL205W,0.36727778359600677
YDL129W,YFR028C,0.0
YGL158W,YHL021C,0.0
YDL229W,YOR111W,0.0
YDL115C,YMR291W,0.0
YML016C,YOL091W,0.0
YBR160W,YGR014W,0.5391269433718635
YFR015C,YHR008C,0.7387817412070172
YFL047W,YPL137C,0.3775377395651619
YGL122C,YPL273W,0.4804168839625877
YBL032W,YIL092W,0.0
YGR021W,YNL255C,0.0
YDL085W,YPL088W,0.0
YGR156W,YPL190C,0.1176999350148539
YNL284C,YOR201C,0.6754176019985453
YER091C,YKL073W,0.5736697832135292
YJL051W,YLR248W,0.0
YFR025C,YLR155C,0.5162954083185953
YKL088W,YPR022C,0.0
YGR095C,YGR262C,0.3937534643528287
YDL101C,YDR264C,0.5738650793884011
YHR039C-A,YJR069C,0.6284623902136142
YJL069C,YKR096W,0.0
YFL044C,YOR046C,0.0
YGR271W,YKR023W,0.0
YGL221C,YML064C,0.029647897361887564
YBR005W,YNL255C,0.0
YER186C,YNL255C,0.0
YCR057C,YGR099W,0.033154881990757695
YJR072C,YNL289W,0.0
YJL001W,YPR054W,0.0
YMR216C,YPR042C,0.0
YLL024C,YNL146W,0.0
YGL127C,YLR108C,0.0
YJR062C,YPL141C,0.0
YBL107C,YGL122C,0.0
YBR071W,YHR200W,0.0
YBR258C,YPL240C,0.0
YGR052W,YJL051W,0.2973613684423162
YGR078C,YIL127C,0.0
YBR169C,YDR349C,0.0
YOR360C,YPL194W,0.0
YER136W,YFL047W,0.0
YLR055C,YMR007W,0.0
YHR061C,YIL067C,0.0
YER083C,YOL086C,0.0
YDR246W,YKR076W,0.8794952682297955
YER173W,YPL178W,0.0
YKR078W,YNL064C,0.0
YDL229W,YLR077W,0.0
YIL007C,YKR022C,0.0
YHR193C,YPR111W,0.0
YFR004W,YLR017W,0.0
YMR250W,YPL031C,0.17596411915718876
YDR150W,YPL058C,0.0
YDR079C-A,YGL122C,0.0
YDL213C,YMR105C,0.0
YDR433W,YLR453C,0.0
YGL122C,YKR030W,0.0
YFL026W,YGL206C,0.17248229743554416
YCR075C,YEL017C-A,0.0
YGR032W,YPL063W,0.46002997055041844
YOR155C,YPL070W,0.6369126340731602
YJR025C,YPL204W,0.04759222160722185
YLR160C,YPR163C,0.0
YHL009C,YLR336C,0.0
YGL116W,YPL140C,0.11815762749976119
YBR246W,YNL209W,0.0
YDR284C,YDR479C,0.7557016832892232
YLR447C,YOR028C,0.40336482655425654
YIL140W,YMR022W,0.4043549102569462
YMR108W,YPL247C,0.0
YMR127C,YOL030W,0.3462814809971151
YDL229W,YFL031W,0.0
YAR035W,YLR447C,0.37416950620919437
YDR002W,YKR048C,0.5540535510285578
YGR276C,YPL141C,0.0
YLR284C,YMR192W,0.0
YCR076C,YKR101W,0.0
YAR042W,YLR119W,0.4885874480122292
YDL101C,YLR098C,0.3933447174503856
YDR026C,YNL154C,0.0
YJL092W,YOR194C,0.0
YDL229W,YPR147C,0.0
YBR176W,YPR080W,0.07311727348483826
YCR042C,YDR322C-A,0.0
YER125W,YNL334C,0.0
YGR155W,YJR097W,0.6620312991453994
YCL027W,YMR265C,0.0
YOR014W,YPR164W,0.3664148618227751
YGR235C,YJL164C,0.0
YDL223C,YFR004W,0.6453835785326224
YJR082C,YNL051W,0.23683444303458706
YFL004W,YPR154W,0.0
YHR011W,YPL227C,0.15593102452608062
YKL012W,YPR147C,0.0
YBR155W,YMR216C,0.27621169085025743
YKL130C,YMR003W,0.0
YBL011W,YDL101C,0.5805232737287416
YCL056C,YDR263C,0.0
YBL063W,YFL014W,0.0
YBR235W,YNR047W,0.0
YKL130C,YOR247W,0.0
YER110C,YHR166C,0.0
YER157W,YFR014C,0.0
YGL115W,YML110C,0.31688349722409836
YDL229W,YOR392W,0.0
YJL029C,YKR002W,0.058727962850461383
YDR171W,YOR158W,0.0
YLR200W,YMR215W,0.294245081661034
YKL210W,YMR059W,0.0
YIL153W,YNL229C,0.0
YMR152W,YPL106C,0.0
YDL204W,YOL065C,0.866738912119446
YGR155W,YJR049C,0.0
YOL104C,YPL200W,0.0
YHR185C,YIL007C,0.5973394175033636
YBR217W,YDL123W,0.7789535089212812
YGR031W,YIL107C,0.0
YHR035W,YJR022W,0.0
YGR211W,YMR022W,0.0
YPL006W,YPR032W,0.09220235655398668
YGR238C,YJL030W,0.04806617222188509
YBL032W,YDR184C,0.0
YLL039C,YOR167C,0.0
YKL059C,YPR089W,0.0
YFL009W,YHR005C,0.08870769186106854
YMR022W,YMR029C,0.49860196516043165
YBR086C,YPR086W,0.0
YHR011W,YLL034C,0.0
YOR020C,YPL026C,0.0
YOR046C,YPL268W,0.43523733732549585
YGL105W,YLR247C,0.0
YER119C,YOL016C,0.6929598338857494
YEL003W,YJL147C,0.0
YML121W,YNL113W,0.8105534327647844
YER142C,YOL090W,0.0
YHR187W,YOR211C,0.0
YER125W,YPL258C,0.16962920606617704
YGL180W,YHL013C,0.0
YBL015W,YPR110C,0.0
YLL020C,YPL190C,0.0
YBR278W,YDR448W,0.0
YGL073W,YHR206W,0.1826884453184071
YDL229W,YDR106W,0.0
YDL160C,YLR373C,0.048876693513343
YKL157W,YMR307W,0.229623942168911
YFR052W,YKL203C,0.19606017051370006
YLR216C,YNL278W,0.0
YBR260C,YLR155C,0.30653712364671043
YDL175C,YPL093W,0.0
YFR013W,YLR424W,0.0
YBR007C,YPR095C,0.0
YDR320C,YKL179C,0.43646926363199207
YDL170W,YDL229W,0.0
YLR180W,YOL128C,0.6840699266868803
YHR099W,YKL109W,0.8010334198187806
YDL229W,YLR193C,0.0
YDL025C,YGR016W,0.0
YJR091C,YLR413W,0.0
YJR097W,YNL271C,0.0
YBR265W,YML086C,0.31061156617232977
YFL039C,YLR454W,0.3930855896209762
YBR055C,YDL078C,0.0
YLR407W,YOR294W,0.0
YNL001W,YOL041C,0.8244554288693537
YDL229W,YER033C,0.0
YBR007C,YGR078C,0.615685730128973
YNL078W,YNR012W,0.0
YAL051W,YDR412W,0.0
YCR073C,YGL134W,0.4667439338633617
YGR210C,YMR109W,0.0
YIL013C,YMR186W,0.0006517429104108348
YDR273W,YPL204W,0.0
YKL056C,YLR285W,0.48125213032922254
YMR038C,YPR080W,0.23439855347390895
YCR016W,YNL153C,0.0
YMR022W,YNL003C,0.3049207444056609
YDL229W,YKL094W,0.0
YIL121W,YOR038C,0.5638948759834246
YCL001W,YLL039C,0.0
YFL003C,YML120C,0.0
YDR393W,YMR022W,0.25942587729471855
YDL223C,YJL095W,0.0
YHL009C,YMR216C,0.0
YBR055C,YDR037W,0.5365046784199923
YER002W,YPL150W,0.0
YHR175W,YNL255C,0.0
YDL229W,YDR279W,0.0
YFL014W,YGR256W,0.937893042428435
YBR031W,YPL094C,0.5811751915132034
YHR122W,YNL252C,0.0
YCR028C-A,YHR008C,0.07069131758963464
YDR256C,YJL006C,0.282978482482683
YBR217W,YML099C,0.0
YJL162C,YMR300C,0.0
YJR078W,YLL039C,0.0
YDR171W,YOL157C,0.0
YGL122C,YPR124W,0.0
YCR077C,YJR023C,0.0
YDL229W,YOL107W,0.0
YLL026W,YML054C,0.5679652106067683
YHR046C,YLL039C,0.0
YAL005C,YGR102C,0.0
YOR264W,YPL240C,0.5937593250276327
YLR234W,YOR046C,0.0
YFL021W,YPR095C,0.12635231146205825
YBR156C,YPL117C,0.0
YGR285C,YKR016W,0.2388168125718134
YBR020W,YML088W,0.32786459332617657
YKL085W,YLR074C,0.0
YLR247C,YOR028C,0.35688917819808313
YGR200C,YNL078W,0.0
YBL032W,YHR134W,0.0
YBR072W,YML115C,0.0
YER020W,YHR005C,0.07302031878633708
YGL122C,YNR028W,0.0
YBR050C,YBR109C,0.6516106031035679
YDL190C,YER057C,0.3200014026737564
YMR256C,YPL190C,0.34861845563245336
YIL105C,YNL307C,0.5061013958791445
YAL028W,YMR139W,0.6603697609430784
YLR459W,YNL301C,0.029383050321523073
YLR376C,YNL255C,0.0
YDL224C,YIL050W,0.0
YDL173W,YPL031C,0.0
Q0060,YLR090W,0.0
YBL064C,YHR079C,0.09940122847555254
YBR264C,YIL034C,0.4157389978773609
YER004W,YJL148W,0.0
YBR179C,YDR470C,0.2955433942285458
YDL124W,YNL244C,0.0
YHR064C,YKL079W,0.4134401356331274
YBR009C,YBR152W,0.0
YLR229C,YPL145C,0.6856197275285336
YGL122C,YMR298W,0.0770061357428079
YIL008W,YLR109W,0.0
YAR031W,YLL028W,0.13440317142923988
YEL036C,YKL039W,0.0
YGL122C,YNL334C,0.09984098499376605
YGL216W,YOL001W,0.0
YKL049C,YPL019C,0.0
YAL011W,YER081W,0.04519419577998376
YDR386W,YPL129W,0.0
YER179W,YKL211C,0.08793130943928108
YGL122C,YLR414C,0.0
YNL026W,YPL268W,0.0
YGL078C,YGR024C,0.0
YDR228C,YGR077C,0.03948832795251667
YBR138C,YLR424W,0.4584435586365029
YBR200W,YDR306C,0.0
YMR307W,YOL012C,0.46915517583635447
YHR154W,YLR384C,0.0
YDR410C,YOL133W,0.0
YFR014C,YGL184C,0.061459951331435156
YNL165W,YPL106C,0.0
YKL142W,YNL161W,0.02545474751299936
YDR372C,YLR149C,0.0
YER021W,YLR089C,0.0
YDR285W,YOR254C,0.0
YHR078W,YLR136C,0.0
YIL021W,YJR123W,0.24275981948426764
YHR009C,YOR359W,0.0
YMR049C,YPL042C,0.48420171644821375
YBR031W,YMR243C,0.7417355832200458
YHR064C,YMR115W,0.0
YML031W,YNL304W,0.0277561272142027
YNL255C,YPL067C,0.0
YDR011W,YNL026W,0.0
YLL020C,YMR022W,0.0
YDL051W,YPR016C,0.7963868978056391
YCR073C,YML096W,0.0
YHR156C,YMR022W,0.0
YDR296W,YKR076W,0.0
YDR143C,YLR229C,0.2914250653384415
YDL229W,YFR047C,0.0
YDL127W,YLL024C,0.0
YDL052C,YER165W,0.13060863070914838
YMR022W,YOR295W,0.0
YAL005C,YJL225C,0.0
YAL005C,YIL015W,0.0
YDR478W,YLL033W,0.5442763598524997
YFL002C,YLR300W,0.28115776315209745
YER125W,YPR125W,0.0
YER052C,YKR079C,0.6527578221120461
YBR160W,YKR078W,0.0
YDR301W,YML021C,0.5204818848368449
YER070W,YJR025C,0.0
YDR533C,YJL031C,0.0
YHR121W,YJL044C,0.0
YGL122C,YLR376C,0.0
YHR215W,YLR453C,0.0
YDR084C,YDR419W,0.0
YGL062W,YML058W,0.0016390000176486814
YDL204W,YER118C,0.0
YGR053C,YNL064C,0.0
YCR091W,YMR216C,0.0
YJL124C,YPR168W,0.0
YDL229W,YKL224C,0.0
YOR046C,YPL177C,0.5426047180434282
YFR031C-A,YHR083W,0.0
YFR014C,YNL111C,0.012781921902325225
YGL122C,YNR012W,0.4825886901243539
YBR160W,YOR075W,0.0
YFL016C,YNL109W,0.0
YLR424W,YML043C,0.0
YFR004W,YGL054C,0.0
YDL127W,YDR146C,0.2587985210592033
YGL158W,YHL027W,0.0
YDL031W,YDR388W,0.0
YIL075C,YKL173W,0.0
YDR171W,YDR487C,0.0
YER132C,YJR005W,0.0
YPL258C,YPR154W,0.0
YGL180W,YPR115W,0.0
YDL229W,YOR022C,0.0
YOR202W,YPR016C,0.8260801201253737
YDR408C,YPR154W,0.0
YKL219W,YMR022W,0.0
YCR023C,YLL039C,0.0
YGL189C,YML065W,0.0
YAL005C,YOR118W,0.7344893458484589
YMR022W,YMR025W,0.02654725168528227
YBR159W,YPR194C,0.0
YEL046C,YHR122W,0.0
YLR284C,YOR046C,0.0
YLR163C,YOR204W,0.15292706759584365
YDL176W,YJR104C,0.0
YGL086W,YMR153W,0.4251610039202441
YPL150W,YPR072W,0.0
YMR022W,YMR145C,0.544726014967458
YKL142W,YOL133W,0.6526749401801473
YCR024C,YNL154C,0.33410493064936353
YDL133C-A,YKR048C,0.0
YDL229W,YIL015W,0.0
YDL229W,YML043C,0.0
YJR068W,YMR105C,0.12704702210523539
YFL002C,YMR097C,0.0
YML031W,YPL177C,0.34655297982059713
YBL066C,YGL112C,0.0
YER011W,YGR103W,0.0
YIR008C,YNL312W,0.4053546472039877
YEL068C,YJR091C,0.0
YJR048W,YNL026W,0.7377167013016691
YCR095C,YNL153C,0.0
YLL018C,YPL209C,0.06036361871837116
YGL138C,YMR022W,0.0
YNL153C,YNL257C,0.0
YGL095C,YOR299W,0.0
YIL173W,YNL153C,0.0
YMR020W,YNL153C,0.0
YIL098C,YPL106C,0.0
YPR010C,YPR061C,0.0
YGR157W,YHR064C,0.0
YGL245W,YLR135W,0.15436579169272124
YNL158W,YPL106C,0.49485852290087
YDR267C,YFL010C,0.7678540519743022
YJL030W,YJL206C,0.0
YDR381W,YLR170C,0.32034520419438806
YOR098C,YPR187W,0.5798829856632354
YDR012W,YKR052C,0.0
YCR008W,YGR258C,0.0
YAL044C,YNL255C,0.6632722272907936
YCR042C,YEL058W,0.0
YER111C,YGR209C,0.3823974285160046
YGL122C,YMR271C,0.0
YJR098C,YMR304W,0.0
YFL012W,YPL111W,0.0
YDL229W,YFL027C,0.0
YJL176C,YMR224C,0.3916255533924366
YGL078C,YPR104C,0.5061373298525885
YGL067W,YLL024C,0.0
YMR022W,YNR004W,0.0
YJL221C,YPR080W,0.22500808041411924
YIL070C,YML054C,0.0
YBR261C,YLR438C-A,0.7198706135811461
YLR150W,YPL245W,0.0
YDR076W,YHR033W,0.0
YAL005C,YMR185W,0.0
YGR233C,YJL025W,0.10330111313276642
YCR084C,YGL135W,0.0
YKL146W,YLL039C,0.15790493738660538
YCR027C,YNL255C,0.7125889683584861
YLR213C,YPL106C,0.2298617263197
YHR163W,YMR022W,0.0
YAL005C,YLR077W,0.007267794464993229
YJL056C,YPR154W,0.5211821239467591
YHL008C,YHR121W,0.0
YBR252W,YGL122C,0.278177198010592
YLR030W,YNL307C,0.0
YDL229W,YIL113W,0.0
YAL005C,YLR073C,0.0
YBR004C,YGL122C,0.43401093343483055
YJR017C,YMR174C,0.10858440574479798
YFR004W,YNL108C,0.0
YJR017C,YPL108W,0.0
YDL051W,YJL164C,0.0
YJR129C,YNL307C,0.0
YLR273C,YOR353C,0.2963125523826473
YBR267W,YOR254C,0.4060158575881392
YGR183C,YKR076W,0.0
YGR167W,YOR231W,0.47517483642878827
YKL201C,YPL106C,0.24338866048658675
YGL122C,YGR029W,0.0
YOR123C,YPL083C,0.19283485156496624
YLR430W,YNL199C,0.45813760449566837
YGL122C,YIR024C,0.0
YGR270W,YMR322C,0.16354560194598797
YDR073W,YHR083W,0.08706033617771702
YIL108W,YMR022W,0.0
Q0105,YOL027C,0.0
YDR338C,YMR022W,0.0
YAL020C,YBL071W-A,0.0
YKL198C,YMR229C,0.0
YHL007C,YMR199W,0.0
YDL170W,YLL039C,0.42955765226014664
YFL034C-B,YNL124W,0.41615967926526115
YGR098C,YGR163W,0.8014063776740428
YBR227C,YJR082C,0.36519608876105
YDR212W,YFR005C,0.28411114749748717
YKL201C,YNL251C,0.0
YGL122C,YHR017W,0.0
YDR079W,YKR076W,0.0
YJR141W,YMR022W,0.0
YGL122C,YPR058W,0.24156760073540118
YBR162W-A,YLR090W,0.6656781308878496
YKR057W,YNL207W,0.7270082526117597
YJL096W,YNL255C,0.07167753508763484
YAL005C,YPR122W,0.0
YPL240C,YPR201W,0.0
YBL006C,YNL255C,0.2422025079703836
YPL031C,YPR188C,0.0
YER064C,YLR370C,0.0
YGL122C,YMR160W,0.0
YDL138W,YKR076W,0.4764786400504694
YEL047C,YKL012W,0.0
YIL128W,YMR312W,0.19650632809306975
YAL005C,YAL044C,0.0
YML076C,YPL240C,0.0
YDR171W,YPR158W,0.9053862186937712
YEL047C,YFL010C,0.0
YBL011W,YNL307C,0.34938515382551344
YER018C,YKR048C,0.260945390587293
YDL143W,YDR430C,0.0
YAL043C,YMR182C,0.2811895518575217
YJL165C,YPR013C,0.0
YHR064C,YMR065W,0.0
YLR450W,YPL139C,0.0
YDL130W,YJL173C,0.0
YNL123W,YNL153C,0.7362647162928325
YDR126W,YLL024C,0.0
YMR022W,YNL331C,0.49886887388830126
YGR252W,YMR217W,0.0
YBR018C,YMR106C,0.0
YGL143C,YNL063W,0.0
YGL138C,YNL209W,0.0
YHL009C,YOR153W,0.0350596131328384
YCR083W,YOR046C,0.0
YDL229W,YGR201C,0.0
YNL031C,YNL079C,0.6877909593952208
YAL002W,YJR064W,0.0
YBR055C,YBR149W,0.0
YER173W,YJR072C,0.0
YGR179C,YML109W,0.5043470441266105
YHR174W,YNL249C,0.05876477367434541
YDR500C,YGL203C,0.3288996284113403
YKL182W,YNL243W,0.0
YAR070C,YPL240C,0.0
YBR221C,YPR018W,0.0
YBR233W,YLR291C,0.0
YOL012C,YOL075C,0.0
YMR134W,YOR303W,0.0
YBL061C,YJL187C,0.5967831738964967
YPL240C,YPR128C,0.473337556912203
YGR078C,YLR023C,0.6065153593252004
YLR409C,YMR259C,0.0
YJR062C,YML085C,0.0
YNL026W,YOR202W,0.0
YER079W,YLR096W,0.0
YER022W,YNL073W,0.0
YCR042C,YMR136W,0.2876927659135067
YHR064C,YPL193W,0.0
YBR086C,YOR267C,0.04341280424248539
YOR063W,YPR051W,0.3833376216387333
YDR059C,YLL039C,0.891806153877217
YBL084C,YDR259C,0.0
YDL181W,YNL250W,0.0
YAL008W,YMR022W,0.19945251739503947
YHR122W,YNR028W,0.0
YBL016W,YMR295C,0.0
YBR037C,YMR022W,0.5200507469549892
