PROTEIN_U,PROTEIN_V,TOPO,TOPO_L2,STRING,CO_OCCUR
YEL047C,YOR180C,0.0,0.0,0.0,0.0625
YGR117C,YJL004C,0.0,0.0,0.0,0.0625
YLR146C,YML125C,0.0,0.0,0.0,0.0625
YGL247W,YIL068C,0.0,0.0,0.0,0.0625
YFL034C-A,YGR161C,0.0,0.0,0.0,0.0625
YGR052W,YOL164W,0.0,0.0,0.0,0.0625
YKL067W,YOL071W,0.0,0.0,0.0,0.0625
YGL039W,YLR373C,0.0,0.0,0.0,0.0625
YLR119W,YMR208W,0.0,0.0,0.0,0.0625
YHR195W,YJL186W,0.0,0.0,0.0,0.0625
YBR048W,YPR011C,0.0,0.0,0.0,0.0625
YDR038C,YER060W,0.0,0.0,0.0,0.0625
YBL033C,YOR062C,0.0,0.0,0.0,0.0625
YNL281W,YNL305C,0.0,0.0,0.0,0.0625
YJL001W,YML073C,0.0,0.0,0.0,0.0625
YHR105W,YMR310C,0.0,0.0,0.0,0.0625
YDR252W,YER137C,0.0,0.0,0.0,0.0625
YAR070C,YHR203C,0.0,0.0,0.0,0.0625
YBR066C,YGR089W,0.0,0.0,0.0,0.0625
YDR290W,YDR384C,0.0,0.0,0.0,0.0625
YGR042W,YMR128W,0.0,0.0,0.0,0.0625
YDL215C,YDR242W,0.0,0.0,0.0,0.0625
YBR123C,YIL017C,0.0,0.0,0.0,0.0625
YDR323C,YHR167W,0.0,0.0,0.0,0.0625
YLR408C,YPL192C,0.0,0.0,0.0,0.0625
YDL076C,YJR141W,0.0,0.0,0.0,0.0625
YDL124W,YPL079W,0.0,0.0,0.0,0.0625
YHR202W,YOR188W,0.0,0.0,0.0,0.0625
YJR151C,YOR166C,0.0,0.0,0.0,0.0625
YGL056C,YJL217W,0.0,0.0,0.0,0.0625
YBR238C,YDL113C,0.0,0.0,0.0,0.0625
YBR059C,YJL188C,0.0,0.0,0.0,0.0625
YBR054W,YDR533C,0.0,0.0,0.0,0.0625
YGR118W,YPL005W,0.0,0.0,0.0,0.0625
YHR141C,YNL237W,0.0,0.0,0.0,0.0625
YJL120W,YKL051W,0.0,0.0,0.0,0.0625
YMR230W,YNL033W,0.0,0.0,0.0,0.0625
YML080W,YMR208W,0.0,0.0,0.0,0.0625
YJL063C,YLR406C,0.0,0.0,0.0,0.0625
YNL071W,YPL066W,0.0,0.0,0.0,0.0625
YDR049W,YGL096W,0.0,0.0,0.0,0.0625
YKR064W,YMR041C,0.0,0.0,0.0,0.0625
YJL016W,YMR181C,0.0,0.0,0.0,0.0625
YDR115W,YPL271W,0.0,0.0,0.0,0.0625
YKL033W,YOL163W,0.0,0.0,0.0,0.0625
YBR292C,YKL051W,0.0,0.0,0.0,0.0625
YCL034W,YDR083W,0.0,0.0,0.0,0.0625
YLR308W,YMR226C,0.0,0.0,0.0,0.0625
YDL153C,YPL283C,0.0,0.0,0.0,0.0625
YGR253C,YPR198W,0.0,0.0,0.0,0.0625
YDR393W,YPL193W,0.0,0.0,0.0,0.0625
YER045C,YHL012W,0.0,0.0,0.0,0.0625
YBL066C,YML096W,0.0,0.0,0.0,0.0625
YKR007W,YPR048W,0.0,0.0,0.0,0.0625
YLR065C,YOR276W,0.0,0.0,0.0,0.0625
YDL010W,YJL181W,0.0,0.0,0.0,0.0625
YDR132C,YDR175C,0.0,0.0,0.0,0.0625
YIL124W,YPL257W,0.0,0.0,0.0,0.0625
YAL008W,YOR234C,0.0,0.0,0.0,0.0625
YHR203C,YIL127C,0.0,0.0,0.0,0.0625
YDL133C-A,YDR545W,0.0,0.0,0.0,0.0625
YAR064W,YKL006W,0.0,0.0,0.0,0.0625
YDL170W,YLR098C,0.0,0.0,0.0,0.0625
YCR051W,YER074W,0.0,0.0,0.0,0.0625
YDR349C,YGL077C,0.0,0.0,0.0,0.0625
YDR251W,YER121W,0.0,0.0,0.0,0.0625
YEL006W,YML073C,0.0,0.0,0.0,0.0625
YCL058C,YJL165C,0.0,0.0,0.0,0.0625
YBR203W,YGR136W,0.0,0.0,0.0,0.0625
YAR033W,YGR034W,0.0,0.0,0.0,0.0625
YJL094C,YNL100W,0.0,0.0,0.0,0.0625
YJR091C,YNR065C,0.0,0.0,0.0,0.0625
YKR094C,YNL237W,0.0,0.0,0.0,0.0625
YNR013C,YOR278W,0.0,0.0,0.0,0.0625
YGR005C,YLR147C,0.0,0.0,0.0,0.0625
YDR084C,YIL011W,0.0,0.0,0.0,0.0625
YML049C,YML068W,0.0,0.0,0.0,0.0625
YDL103C,YDR365C,0.0,0.0,0.0,0.0625
YBR111C,YHR106W,0.0,0.0,0.0,0.0625
YBR048W,YNL163C,0.0,0.0,0.0,0.0625
YKR037C,YML117W,0.0,0.0,0.0,0.0625
YER117W,YMR209C,0.0,0.0,0.0,0.0625
YDL001W,YIL052C,0.0,0.0,0.0,0.0625
YGL051W,YGR287C,0.0,0.0,0.0,0.0625
YMR242C,YPR187W,0.0,0.0,0.0,0.0625
YKR007W,YPL137C,0.0,0.0,0.0,0.0625
YHR203C,YKR091W,0.0,0.0,0.0,0.0625
YKL053C-A,YLR397C,0.0,0.0,0.0,0.0625
YHR019C,YNL067W,0.0,0.0,0.0,0.0625
YBR077C,YOL033W,0.0,0.0,0.0,0.0625
YHR033W,YKL033W,0.0,0.0,0.0,0.0625
YBR183W,YIL069C,0.0,0.0,0.0,0.0625
YMR103C,YOR370C,0.0,0.0,0.0,0.0625
YDL115C,YNL024C,0.0,0.0,0.0,0.0625
YDR115W,YGR171C,0.0,0.0,0.0,0.0625
YIR029W,YOR304C-A,0.0,0.0,0.0,0.0625
YDL060W,YLR291C,0.0,0.0,0.0,0.0625
YIR035C,YOR187W,0.0,0.0,0.0,0.0625
YDR289C,YOR024W,0.0,0.0,0.0,0.0625
YML131W,YPL079W,0.0,0.0,0.0,0.0625
YHR067W,YML133C,0.0,0.0,0.0,0.0625
YJR094W-A,YLR414C,0.0,0.0,0.0,0.0625
YAL014C,YDR031W,0.0,0.0,0.0,0.0625
YER063W,YMR178W,0.0,0.0,0.0,0.0625
YIL011W,YJR096W,0.0,0.0,0.0,0.0625
YBR292C,YCR004C,0.0,0.0,0.0,0.0625
YOR182C,YOR276W,0.0,0.0,0.0,0.0625
YEL070W,YMR143W,0.0,0.0,0.0,0.0625
YBL046W,YDR500C,0.0,0.0,0.0,0.0625
YML133C,YOR356W,0.0,0.0,0.0,0.0625
YIL001W,YML036W,0.0,0.0,0.0,0.0625
YDR184C,YOL136C,0.0,0.0,0.0,0.0625
YKL059C,YPR187W,0.0,0.0,0.0,0.0625
YBL113C,YJL033W,0.0,0.0,0.0,0.0625
YCL073C,YMR142C,0.0,0.0,0.0,0.0625
YLR448W,YPL199C,0.0,0.0,0.0,0.0625
YEL077C,YLR441C,0.0,0.0,0.0,0.0625
YHR211W,YKR105C,0.0,0.0,0.0,0.0625
YIL009W,YJL063C,0.0,0.0,0.0,0.0625
YBL046W,YDR083W,0.0,0.0,0.0,0.0625
YDR210W,YER183C,0.0,0.0,0.0,0.0625
YDR060W,YML133C,0.0,0.0,0.0,0.0625
YGR201C,YHL021C,0.0,0.0,0.0,0.0625
YKL179C,YLR238W,0.0,0.0,0.0,0.0625
YFL030W,YLR236C,0.0,0.0,0.0,0.0625
YBR092C,YPR121W,0.0,0.0,0.0,0.0625
YDL107W,YLL033W,0.0,0.0,0.0,0.0625
YLR454W,YML125C,0.0,0.0,0.0,0.0625
YDR019C,YIL177C,0.0,0.0,0.0,0.0625
YGL047W,YML125C,0.0,0.0,0.0,0.0625
YOR295W,YPL133C,0.0,0.0,0.0,0.0625
YML026C,YOL071W,0.0,0.0,0.0,0.0625
YBR094W,YBR187W,0.0,0.0,0.0,0.0625
YKL053C-A,YOL045W,0.0,0.0,0.0,0.0625
YCR020C,YLR266C,0.0,0.0,0.0,0.0625
YBL041W,YOR007C,0.0,0.0,0.0,0.0625
YDR545W,YHL033C,0.0,0.0,0.0,0.0625
YDR471W,YLR221C,0.0,0.0,0.0,0.0625
YDR416W,YER092W,0.0,0.0,0.0,0.0625
YBR175W,YMR091C,0.0,0.0,0.0,0.0625
YLR308W,YOR378W,0.0,0.0,0.0,0.0625
YCR032W,YGL129C,0.0,0.0,0.0,0.0625
YDR034W-B,YLR089C,0.0,0.0,0.0,0.0625
YCR008W,YLR447C,0.0,0.0,0.0,0.0625
YDR393W,YMR251W-A,0.0,0.0,0.0,0.0625
YBR006W,YJL077C,0.0,0.0,0.0,0.0625
YDL031W,YMR110C,0.0,0.0,0.0,0.0625
YDR405W,YLR289W,0.0,0.0,0.0,0.0625
YLR194C,YPL156C,0.0,0.0,0.0,0.0625
YJL184W,YOL033W,0.0,0.0,0.0,0.0625
YDL141W,YKR094C,0.0,0.0,0.0,0.0625
YCR051W,YIL124W,0.0,0.0,0.0,0.0625
YKR067W,YKR094C,0.0,0.0,0.0,0.0625
YNL274C,YOR234C,0.0,0.0,0.0,0.0625
YMR207C,YPL189C-A,0.0,0.0,0.0,0.0625
YDL246C,YHR043C,0.0,0.0,0.0,0.0625
YIL039W,YJL174W,0.0,0.0,0.0,0.0625
YCR059C,YDR083W,0.0,0.0,0.0,0.0625
YCL005W-A,YOR182C,0.0,0.0,0.0,0.0625
YIL177C,YOL144W,0.0,0.0,0.0,0.0625
YBL066C,YJR112W-A,0.0,0.0,0.0,0.0625
YDR221W,YNL008C,0.0,0.0,0.0,0.0625
YJR083C,YOR175C,0.0,0.0,0.0,0.0625
YGL051W,YLR029C,0.0,0.0,0.0,0.0625
YMR014W,YNL140C,0.0,0.0,0.0,0.0625
YBR104W,YPR168W,0.0,0.0,0.0,0.0625
YBR091C,YCR102W-A,0.0,0.0,0.0,0.0625
YAR068W,YGL247W,0.0,0.0,0.0,0.0625
YCR082W,YGL047W,0.0,0.0,0.0,0.0625
YLR277C,YMR314W,0.0,0.0,0.0,0.0625
YHR087W,YNL308C,0.0,0.0,0.0,0.0625
YOL011W,YOR126C,0.0,0.0,0.0,0.0625
YDL103C,YKR072C,0.0,0.0,0.0,0.0625
YDL219W,YHR044C,0.0,0.0,0.0,0.0625
YDR479C,YFL027C,0.0,0.0,0.0,0.0625
YGR089W,YML067C,0.0,0.0,0.0,0.0625
YKR064W,YPL112C,0.0,0.0,0.0,0.0625
YDL156W,YMR128W,0.0,0.0,0.0,0.0625
YDR500C,YIL009W,0.0,0.0,0.0,0.0625
YDR450W,YPL199C,0.0,0.0,0.0,0.0625
YGL166W,YKR077W,0.0,0.0,0.0,0.0625
YER121W,YGR043C,0.0,0.0,0.0,0.0625
YLR250W,YMR181C,0.0,0.0,0.0,0.0625
YIL001W,YJL010C,0.0,0.0,0.0,0.0625
YDR261C,YNL237W,0.0,0.0,0.0,0.0625
YDR023W,YML125C,0.0,0.0,0.0,0.0625
YGR102C,YOL141W,0.0,0.0,0.0,0.0625
YAR035W,YOR138C,0.0,0.0,0.0,0.0625
YDR144C,YJL132W,0.0,0.0,0.0,0.0625
YBR103W,YIL039W,0.0,0.0,0.0,0.0625
YGR081C,YKR007W,0.0,0.0,0.0,0.0625
YCL049C,YER050C,0.0,0.0,0.0,0.0625
YFR003C,YGR128C,0.0,0.0,0.0,0.0625
YLR174W,YOR278W,0.0,0.0,0.0,0.0625
YER137C,YML023C,0.0,0.0,0.0,0.0625
YER036C,YFL028C,0.0,0.0,0.0,0.0625
YLR235C,YPL180W,0.0,0.0,0.0,0.0625
YEL034W,YPR102C,0.0,0.0,0.0,0.0625
YDR289C,YOR062C,0.0,0.0,0.0,0.0625
YHR049W,YJR008W,0.0,0.0,0.0,0.0625
YLR068W,YPL192C,0.0,0.0,0.0,0.0625
YNL019C,YNL302C,0.0,0.0,0.0,0.0625
YER074W,YNL163C,0.0,0.0,0.0,0.0625
YDR078C,YPL114W,0.0,0.0,0.0,0.0625
YBL049W,YDR115W,0.0,0.0,0.0,0.0625
YJR036C,YLR323C,0.0,0.0,0.0,0.0625
YDR219C,YKL053C-A,0.0,0.0,0.0,0.0625
YAR035W,YPL201C,0.0,0.0,0.0,0.0625
YDL246C,YGR292W,0.0,0.0,0.0,0.0625
YBL057C,YIR035C,0.0,0.0,0.0,0.0625
YLR154W-C,YMR210W,0.0,0.0,0.0,0.0625
YGR132C,YMR281W,0.0,0.0,0.0,0.0625
YLR435W,YOL050C,0.0,0.0,0.0,0.0625
YLR352W,YPL156C,0.0,0.0,0.0,0.0625
YIR011C,YMR206W,0.0,0.0,0.0,0.0625
YNL136W,YOR242C,0.0,0.0,0.0,0.0625
YER072W,YGR089W,0.0,0.0,0.0,0.0625
YAL008W,YGR276C,0.0,0.0,0.0,0.0625
YDR231C,YNL052W,0.0,0.0,0.0,0.0625
YLR065C,YNL281W,0.0,0.0,0.0,0.0625
YHR203C,YNL019C,0.0,0.0,0.0,0.0625
YDR377W,YGL156W,0.0,0.0,0.0,0.0625
YMR322C,YNL077W,0.0,0.0,0.0,0.0625
YHR140W,YLR048W,0.0,0.0,0.0,0.0625
YOL155C,YOL156W,0.0,0.0,0.0,0.0625
YGL214W,YJL062W,0.0,0.0,0.0,0.0625
YCR040W,YLR467W,0.0,0.0,0.0,0.0625
YDR520C,YGR241C,0.0,0.0,0.0,0.0625
YAR042W,YPR075C,0.0,0.0,0.0,0.0625
YOL005C,YOL136C,0.0,0.0,0.0,0.0625
YJL016W,YML023C,0.0,0.0,0.0,0.0625
YKL003C,YPL183W-A,0.0,0.0,0.0,0.0625
YCR045C,YNL308C,0.0,0.0,0.0,0.0625
YCR059C,YDR184C,0.0,0.0,0.0,0.0625
YFL049W,YNL029C,0.0,0.0,0.0,0.0625
YNR018W,YOR037W,0.0,0.0,0.0,0.0625
YHR045W,YJL204C,0.0,0.0,0.0,0.0625
YFL005W,YFR022W,0.0,0.0,0.0,0.0625
YFR003C,YIL144W,0.0,0.0,0.0,0.0625
YGR020C,YJL029C,0.0,0.0,0.0,0.0625
YBR148W,YOL084W,0.0,0.0,0.0,0.0625
YMR041C,YOR180C,0.0,0.0,0.0,0.0625
YER014W,YOL023W,0.0,0.0,0.0,0.0625
YNL215W,YNL339C,0.0,0.0,0.0,0.0625
YIL056W,YLR250W,0.0,0.0,0.0,0.0625
YGL079W,YKL082C,0.0,0.0,0.0,0.0625
YBR177C,YDR041W,0.0,0.0,0.0,0.0625
YDL184C,YEL017C-A,0.0,0.0,0.0,0.0625
YHL035C,YML002W,0.0,0.0,0.0,0.0625
YHL012W,YMR081C,0.0,0.0,0.0,0.0625
YDR424C,YIL018W,0.0,0.0,0.0,0.0625
YJR008W,YML081W,0.0,0.0,0.0,0.0625
YDL150W,YOR076C,0.0,0.0,0.0,0.0625
YCR059C,YIL069C,0.0,0.0,0.0,0.0625
YIL154C,YJR055W,0.0,0.0,0.0,0.0625
YFR033C,YMR286W,0.0,0.0,0.0,0.0625
YGR283C,YNL063W,0.0,0.0,0.0,0.0625
YNL019C,YPL090C,0.0,0.0,0.0,0.0625
YGL047W,YPL079W,0.0,0.0,0.0,0.0625
YCR031C,YDL103C,0.0,0.0,0.0,0.0625
YML050W,YOR256C,0.0,0.0,0.0,0.0625
YHR203C,YOR093C,0.0,0.0,0.0,0.0625
YBR070C,YBR111C,0.0,0.0,0.0,0.0625
YLR157C,YOR081C,0.0,0.0,0.0,0.0625
YGR244C,YPR062W,0.0,0.0,0.0,0.0625
YLR457C,YML002W,0.0,0.0,0.0,0.0625
YGL148W,YOR235W,0.0,0.0,0.0,0.0625
YJL039C,YJL218W,0.0,0.0,0.0,0.0625
YHR147C,YOL070C,0.0,0.0,0.0,0.0625
YDR137W,YGR089W,0.0,0.0,0.0,0.0625
YDL033C,YGR084C,0.0,0.0,0.0,0.0625
YHR147C,YKL208W,0.0,0.0,0.0,0.0625
YJL189W,YPR069C,0.0,0.0,0.0,0.0625
YHR087W,YMR074C,0.0,0.0,0.0,0.0625
YDL223C,YPL189W,0.0,0.0,0.0,0.0625
YHL012W,YML091C,0.0,0.0,0.0,0.0625
YER024W,YMR208W,0.0,0.0,0.0,0.0625
YKR071C,YPR067W,0.0,0.0,0.0,0.0625
YJL200C,YLR205C,0.0,0.0,0.0,0.0625
YFR045W,YLR298C,0.0,0.0,0.0,0.0625
YAR028W,YFL062W,0.0,0.0,0.0,0.0625
YJR158W,YNL034W,0.0,0.0,0.0,0.0625
YLR401C,YPR069C,0.0,0.0,0.0,0.0625
YBR191W,YCR036W,0.0,0.0,0.0,0.0625
YAR033W,YMR143W,0.0,0.0,0.0,0.0625
YAL008W,YOR021C,0.0,0.0,0.0,0.0625
YMR207C,YPR036W-A,0.0,0.0,0.0,0.0625
YNL281W,YPR069C,0.0,0.0,0.0,0.0625
YDR025W,YIL137C,0.0,0.0,0.0,0.0625
YAR020C,YKL188C,0.0,0.0,0.0,0.0625
YER078C,YNR054C,0.0,0.0,0.0,0.0625
YER102W,YLR358C,0.0,0.0,0.0,0.0625
YDR471W,YOL071W,0.0,0.0,0.0,0.0625
YAL008W,YDR041W,0.0,0.0,0.0,0.0625
YDL234C,YLR352W,0.0,0.0,0.0,0.0625
YOL011W,YPL113C,0.0,0.0,0.0,0.0625
YEL006W,YPL137C,0.0,0.0,0.0,0.0625
YER059W,YGR010W,0.0,0.0,0.0,0.0625
YNR033W,YOR125C,0.0,0.0,0.0,0.0625
YHR037W,YIR029W,0.0,0.0,0.0,0.0625
YDL133C-A,YIL177C,0.0,0.0,0.0,0.0625
YMR170C,YNL182C,0.0,0.0,0.0,0.0625
YEL017W,YEL066W,0.0,0.0,0.0,0.0625
YER180C,YLR389C,0.0,0.0,0.0,0.0625
YFL055W,YLR466W,0.0,0.0,0.0,0.0625
YDR339C,YLL045C,0.0,0.0,0.0,0.0625
YHR057C,YOL079W,0.0,0.0,0.0,0.0625
YCL033C,YPL239W,0.0,0.0,0.0,0.0625
YOL071W,YPR043W,0.0,0.0,0.0,0.0625
YDL198C,YGR187C,0.0,0.0,0.0,0.0625
YDR322C-A,YJL045W,0.0,0.0,0.0,0.0625
YBL081W,YBR070C,0.0,0.0,0.0,0.0625
YHR168W,YOR187W,0.0,0.0,0.0,0.0625
YFR038W,YOL163W,0.0,0.0,0.0,0.0625
YCL005W-A,YOL137W,0.0,0.0,0.0,0.0625
YGR187C,YLR333C,0.0,0.0,0.0,0.0625
YER131W,YLR454W,0.0,0.0,0.0,0.0625
YAR027W,YNR023W,0.0,0.0,0.0,0.0625
YGL226W,YGR288W,0.0,0.0,0.0,0.0625
YDL113C,YJL171C,0.0,0.0,0.0,0.0625
YHR161C,YHR177W,0.0,0.0,0.0,0.0625
YGL060W,YPR157W,0.0,0.0,0.0,0.0625
YBR006W,YOR262W,0.0,0.0,0.0,0.0625
YBR152W,YOR179C,0.0,0.0,0.0,0.0625
YGL133W,YHR149C,0.0,0.0,0.0,0.0625
YNL008C,YOL088C,0.0,0.0,0.0,0.0625
YDR175C,YML050W,0.0,0.0,0.0,0.0625
YHR082C,YLR341W,0.0,0.0,0.0,0.0625
YJL177W,YOR338W,0.0,0.0,0.0,0.0625
YLR134W,YNL301C,0.0,0.0,0.0,0.0625
YGR042W,YIL124W,0.0,0.0,0.0,0.0625
YDR476C,YLL051C,0.0,0.0,0.0,0.0625
YKR094C,YML133C,0.0,0.0,0.0,0.0625
YBR238C,YMR176W,0.0,0.0,0.0,0.0625
YKR094C,YLR159W,0.0,0.0,0.0,0.0625
YBL113C,YER082C,0.0,0.0,0.0,0.0625
YLR253W,YPL046C,0.0,0.0,0.0,0.0625
YBR035C,YOR331C,0.0,0.0,0.0,0.0625
YMR004W,YMR195W,0.0,0.0,0.0,0.0625
YBR267W,YNL162W,0.0,0.0,0.0,0.0625
YBL043W,YML076C,0.0,0.0,0.0,0.0625
YLR162W,YPR002W,0.0,0.0,0.0,0.0625
YCR090C,YLR107W,0.0,0.0,0.0,0.0625
YJL160C,YLL015W,0.0,0.0,0.0,0.0625
YIR029W,YMR185W,0.0,0.0,0.0,0.0625
YMR208W,YMR230W,0.0,0.0,0.0,0.0625
YDR494W,YIL009W,0.0,0.0,0.0,0.0625
YBL113C,YLR441C,0.0,0.0,0.0,0.0625
YBR092C,YIR035C,0.0,0.0,0.0,0.0625
YNL302C,YOR189W,0.0,0.0,0.0,0.0625
YKR057W,YMR081C,0.0,0.0,0.0,0.0625
YIL148W,YOR343C,0.0,0.0,0.0,0.0625
YBR150C,YDR417C,0.0,0.0,0.0,0.0625
YHR103W,YNL049C,0.0,0.0,0.0,0.0625
YLR221C,YPR158W,0.0,0.0,0.0,0.0625
YDR231C,YML087C,0.0,0.0,0.0,0.0625
YER102W,YJR112W-A,0.0,0.0,0.0,0.0625
YKL218C,YLR333C,0.0,0.0,0.0,0.0625
YAR068W,YML026C,0.0,0.0,0.0,0.0625
YJL165C,YML117W,0.0,0.0,0.0,0.0625
YEL006W,YKL056C,0.0,0.0,0.0,0.0625
YLR367W,YNL212W,0.0,0.0,0.0,0.0625
YDL031W,YOR110W,0.0,0.0,0.0,0.0625
YCL037C,YIL011W,0.0,0.0,0.0,0.0625
YDR494W,YFR045W,0.0,0.0,0.0,0.0625
YLR402W,YPL019C,0.0,0.0,0.0,0.0625
YOR262W,YOR356W,0.0,0.0,0.0,0.0625
YBR025C,YPL182C,0.0,0.0,0.0,0.0625
YER064C,YPL019C,0.0,0.0,0.0,0.0625
YHR147C,YIL087C,0.0,0.0,0.0,0.0625
YBL090W,YDR179C,0.0,0.0,0.0,0.0625
YOR289W,YPR043W,0.0,0.0,0.0,0.0625
YLR020C,YLR114C,0.0,0.0,0.0,0.0625
YGR097W,YLL056C,0.0,0.0,0.0,0.0625
YML117W,YOR243C,0.0,0.0,0.0,0.0625
YGL215W,YLR065C,0.0,0.0,0.0,0.0625
Q0105,YBR208C,0.0,0.0,0.0,0.0625
YJL004C,YJL120W,0.0,0.0,0.0,0.0625
YDR041W,YJR008W,0.0,0.0,0.0,0.0625
YDR260C,YNL032W,0.0,0.0,0.0,0.0625
YIL127C,YOR009W,0.0,0.0,0.0,0.0625
YJR103W,YPL249C-A,0.0,0.0,0.0,0.0625
YGR013W,YHR197W,0.0,0.0,0.0,0.0625
YJL004C,YKL071W,0.0,0.0,0.0,0.0625
YER092W,YLR146C,0.0,0.0,0.0,0.0625
YDR141C,YLR346C,0.0,0.0,0.0,0.0625
YBR233W-A,YPL237W,0.0,0.0,0.0,0.0625
YER180C,YOR313C,0.0,0.0,0.0,0.0625
YBL049W,YOR293W,0.0,0.0,0.0,0.0625
YKL093W,YMR118C,0.0,0.0,0.0,0.0625
YBR299W,YDL004W,0.0,0.0,0.0,0.0625
YLL067C,YNL093W,0.0,0.0,0.0,0.0625
YMR009W,YOR111W,0.0,0.0,0.0,0.0625
YBR048W,YCL007C,0.0,0.0,0.0,0.0625
YIL076W,YOL039W,0.0,0.0,0.0,0.0625
YJR055W,YMR191W,0.0,0.0,0.0,0.0625
YKL110C,YNR046W,0.0,0.0,0.0,0.0625
YBR258C,YFR013W,0.0,0.0,0.0,0.0625
YER039C,YKL138C,0.0,0.0,0.0,0.0625
YJR139C,YOR293W,0.0,0.0,0.0,0.0625
YIL052C,YNL308C,0.0,0.0,0.0,0.0625
YKL003C,YKL171W,0.0,0.0,0.0,0.0625
YBR191W,YNL305C,0.0,0.0,0.0,0.0625
YHR147C,YHR168W,0.0,0.0,0.0,0.0625
YDR305C,YOL103W,0.0,0.0,0.0,0.0625
YJL116C,YPL186C,0.0,0.0,0.0,0.0625
YAL022C,YPR168W,0.0,0.0,0.0,0.0625
YFL007W,YFR006W,0.0,0.0,0.0,0.0625
YDR194C,YJL225C,0.0,0.0,0.0,0.0625
YKR075C,YML126C,0.0,0.0,0.0,0.0625
YEL055C,YMR233W,0.0,0.0,0.0,0.0625
YDL234C,YDR476C,0.0,0.0,0.0,0.0625
YDR046C,YDR447C,0.0,0.0,0.0,0.0625
YGR214W,YGR276C,0.0,0.0,0.0,0.0625
YJL033W,YPR011C,0.0,0.0,0.0,0.0625
YBL049W,YDL184C,0.0,0.0,0.0,0.0625
YCL051W,YDR033W,0.0,0.0,0.0,0.0625
YDR141C,YDR184C,0.0,0.0,0.0,0.0625
YDR084C,YNL096C,0.0,0.0,0.0,0.0625
YDR231C,YMR110C,0.0,0.0,0.0,0.0625
YDR132C,YPL221W,0.0,0.0,0.0,0.0625
YDL031W,YLR167W,0.0,0.0,0.0,0.0625
YGR221C,YPR157W,0.0,0.0,0.0,0.0625
YER118C,YNL167C,0.0,0.0,0.0,0.0625
YER092W,YGL047W,0.0,0.0,0.0,0.0625
YBR138C,YOR066W,0.0,0.0,0.0,0.0625
YLR441C,YMR191W,0.0,0.0,0.0,0.0625
YDR049W,YIL097W,0.0,0.0,0.0,0.0625
YIL177C,YMR233W,0.0,0.0,0.0,0.0625
YAR070C,YDR312W,0.0,0.0,0.0,0.0625
YLR408C,YLR441C,0.0,0.0,0.0,0.0625
YBR084C-A,YOR280C,0.0,0.0,0.0,0.0625
YIL069C,YOL088C,0.0,0.0,0.0,0.0625
YLR346C,YLR406C,0.0,0.0,0.0,0.0625
YGR161C,YPL223C,0.0,0.0,0.0,0.0625
YCR036W,YCR079W,0.0,0.0,0.0,0.0625
YBR070C,YGR201C,0.0,0.0,0.0,0.0625
YCR031C,YLR384C,0.0,0.0,0.0,0.0625
YGL134W,YPL229W,0.0,0.0,0.0,0.0625
YHR106W,YOR382W,0.0,0.0,0.0,0.0625
YML037C,YPL273W,0.0,0.0,0.0,0.0625
YDR210W,YML080W,0.0,0.0,0.0,0.0625
YNR034W-A,YPR002W,0.0,0.0,0.0,0.0625
YBR189W,YBR229C,0.0,0.0,0.0,0.0625
YJR094W-A,YOL026C,0.0,0.0,0.0,0.0625
YCR028C,YFL023W,0.0,0.0,0.0,0.0625
YER190W,YGR052W,0.0,0.0,0.0,0.0625
YHL021C,YPR098C,0.0,0.0,0.0,0.0625
YDR193W,YPR179C,0.0,0.0,0.0,0.0625
YBR235W,YJL180C,0.0,0.0,0.0,0.0625
YCR068W,YMR159C,0.0,0.0,0.0,0.0625
YGL098W,YGR013W,0.0,0.0,0.0,0.0625
YDR545W,YHR001W,0.0,0.0,0.0,0.0625
YHR001W,YOR252W,0.0,0.0,0.0,0.0625
YBR048W,YPL182C,0.0,0.0,0.0,0.0625
YDL099W,YHR033W,0.0,0.0,0.0,0.0625
YBR003W,YML133C,0.0,0.0,0.0,0.0625
YIR032C,YOR130C,0.0,0.0,0.0,0.0625
YFL034W,YIR039C,0.0,0.0,0.0,0.0625
YBR003W,YIL177C,0.0,0.0,0.0,0.0625
YKL174C,YKR046C,0.0,0.0,0.0,0.0625
YGR021W,YJL180C,0.0,0.0,0.0,0.0625
YDL020C,YIR018W,0.0,0.0,0.0,0.0625
YDR393W,YIL110W,0.0,0.0,0.0,0.0625
YDR406W,YGR035C,0.0,0.0,0.0,0.0625
YDL021W,YMR074C,0.0,0.0,0.0,0.0625
YBR214W,YGL031C,0.0,0.0,0.0,0.0625
YKL187C,YOR258W,0.0,0.0,0.0,0.0625
YBL068W,YGR004W,0.0,0.0,0.0,0.0625
YMR175W,YNL140C,0.0,0.0,0.0,0.0625
YJL094C,YPL261C,0.0,0.0,0.0,0.0625
YLR394W,YMR068W,0.0,0.0,0.0,0.0625
YER126C,YIL087C,0.0,0.0,0.0,0.0625
YIR003W,YLR166C,0.0,0.0,0.0,0.0625
YGR292W,YJL165C,0.0,0.0,0.0,0.0625
YMR281W,YPR158W,0.0,0.0,0.0,0.0625
YIL069C,YNL140C,0.0,0.0,0.0,0.0625
YBR048W,YCR108C,0.0,0.0,0.0,0.0625
YNL185C,YNL195C,0.0,0.0,0.0,0.0625
YGL047W,YOR085W,0.0,0.0,0.0,0.0625
YHR151C,YJR055W,0.0,0.0,0.0,0.0625
