YDL136W,YLR448W
YHR059W,YNR037C
YDR347W,YER050C
YFR050C,YGR135W
YGL127C,YHR058C
YGR253C,YPR103W
YBR154C,YOR224C
YIL133C,YML073C
YGL004C,YLR421C
YBR191W,YHR141C
YBR154C,YPR187W
YGL103W,YOL127W
YDR447C,YKL180W
YBR181C,YHL001W
YDL148C,YPR144C
YGR095C,YHR081W
YML015C,YPL011C
YHL004W,YNL306W
YJL011C,YKR025W
YDR471W,YER074W
YDR462W,YGR220C
YIL018W,YIL133C
YGR085C,YOL127W
YDR443C,YGL127C
YLR222C,YLR409C
YBL027W,YHL001W
